Table 13,,,,,,,,,,,,,
Hate Crime Incidents,,,,,,,,,,,,,
"per Bias Motivation and Quarter
",,,,,,,,,,,,,
"by State, Federal, and Agency, 2019",,,,,,,,,,,,,
State,Agency type,Agency name,Number of incidents per bias motivation,,,,,,Number of incidents per quarter,,,,Population1
,,,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",
,,Auburn Hills,1,0,0,0,0,0,0,0,0,1,"24,393"
,,Baroda-Lake Township,0,1,0,0,0,0,1,0,0,0,"3,859"
,,Bay City,0,1,0,0,0,0,0,1,0,0,"32,793"
,,Benton Harbor,0,1,0,0,0,0,0,0,0,1,"9,801"
,,Benton Township,1,0,0,0,0,0,0,1,0,0,"14,372"
,,Berkley,1,0,0,0,0,0,0,1,0,0,"15,482"
,,Bloomfield Township,1,0,0,0,0,0,0,1,0,0,"42,326"
,,Bridgeport Township,1,0,0,0,0,0,0,0,0,1,"9,778"
,,Buchanan,0,0,0,1,1,0,0,0,1,1,"4,274"
,,Burton,5,0,0,0,0,0,0,1,3,1,"28,496"
,,Cadillac,3,0,0,0,0,0,0,2,0,1,"10,466"
,,Cambridge Township,1,0,0,0,0,0,0,0,0,1,"5,657"
,,Canton Township,4,1,0,0,0,0,2,2,0,1,"93,406"
,,Capac,1,0,1,0,0,0,0,0,0,2,"1,822"
,,Caro,1,0,0,0,0,0,1,0,0,0,"3,969"
,,Carrollton Township,0,0,1,0,0,0,1,0,0,0,"5,626"
,,Cassopolis,2,0,0,0,1,0,0,0,3,0,"1,695"
,,Clinton Township,1,1,0,0,0,0,0,0,1,1,"101,308"
,,Coloma Township,1,0,0,0,0,0,0,1,0,0,"6,362"
,,Crystal Falls,4,0,0,0,0,0,1,3,0,0,"1,359"
,,Dearborn,1,3,0,0,0,0,2,0,1,1,"93,902"
,,Dearborn Heights,2,1,0,0,0,0,0,1,2,0,"55,368"
,,Detroit,30,1,18,2,1,0,8,16,16,12,"663,502"
,,DeWitt Township,1,0,0,0,0,0,1,0,0,0,"15,613"
,,East Grand Rapids,2,0,0,0,0,0,0,2,0,0,"12,040"
,,East Lansing,0,2,0,0,0,0,0,2,0,0,"47,913"
,,Eastpointe,0,0,1,0,0,0,0,0,0,1,"32,340"
,,Ecorse,1,0,0,0,0,0,0,1,0,0,"9,601"
,,Escanaba,1,0,0,0,0,0,0,1,0,0,"12,129"
,,Farmington,0,2,0,0,0,0,1,1,0,0,"10,587"
,,Ferndale,1,0,1,0,0,0,0,2,0,0,"20,097"
,,Flint,2,0,0,0,0,0,0,2,0,0,"95,212"
,,Flushing,1,0,0,0,0,0,0,1,0,0,"7,860"
,,Fowlerville,0,0,0,0,3,0,1,1,0,1,"2,869"
,,Frankenmuth,2,0,0,0,0,0,0,1,0,1,"5,458"
,,Fraser,2,0,0,0,0,0,1,0,0,1,"14,578"
,,Fremont,1,0,0,0,0,0,0,1,0,0,"4,103"
,,Garden City,2,0,0,0,0,0,0,0,1,1,"26,420"
,,Genesee Township,1,0,0,0,0,0,0,0,1,0,"20,410"
,,Grand Blanc Township,1,0,0,0,0,0,0,0,0,1,"36,523"
,,Grand Haven,1,2,0,0,0,0,0,2,1,0,"11,155"
,,Grand Rapids,5,0,0,0,0,0,0,0,2,3,"201,799"
,,Grandville,3,0,0,1,0,0,0,0,2,2,"16,021"
,,Grosse Pointe Park,1,0,0,0,0,0,0,0,0,1,"11,041"
,,Grosse Pointe Woods,1,0,0,0,0,0,1,0,0,0,"15,350"
,,Hartford,1,0,0,0,0,0,0,0,0,1,"2,589"
,,Hazel Park,0,1,0,0,0,0,0,0,1,0,"16,478"
,,Highland Park,11,0,1,0,4,0,1,10,4,1,"10,703"
,,Holly,1,0,0,0,0,0,0,1,0,0,"6,185"
,,Huron Township,2,0,0,0,0,0,0,0,2,0,"16,089"
,,Imlay City,1,0,0,0,0,0,1,0,0,0,"3,575"
,,Inkster,1,0,0,0,0,0,1,0,0,0,"24,268"
,,Jackson,0,0,1,0,0,0,0,0,1,0,"32,503"
,,Jonesville,0,0,0,1,0,0,0,0,1,0,"2,204"
,,Kalamazoo,3,0,0,0,0,0,1,0,2,0,"76,827"
,,Lansing,4,0,1,0,0,0,1,1,2,1,"118,953"
,,Lincoln Park,1,0,0,0,0,0,0,1,0,0,"36,336"
,,Lincoln Township,0,1,0,0,0,0,0,0,0,1,"14,615"
,,Livonia,2,0,0,0,0,0,0,0,1,1,"93,644"
,,Lowell,1,0,0,0,0,0,0,1,0,0,"4,198"
,,Madison Heights,2,1,0,0,0,0,0,2,0,1,"30,081"
,,Manistee,0,1,0,0,0,0,0,0,0,1,"6,103"
,,Marquette,0,3,0,0,0,0,0,0,1,2,"20,599"
,,Melvindale,2,0,0,0,0,0,1,0,0,1,"10,264"
,,Menominee,1,0,0,0,0,0,0,0,1,0,"8,052"
,,Meridian Township,3,0,0,0,0,0,0,0,1,2,"43,790"
,,Metro Police Authority of Genesee County,1,0,0,0,0,0,0,1,0,0,"19,931"
,,Midland,2,0,0,0,0,0,1,0,0,1,"41,791"
,,Milford,1,0,1,0,0,0,0,1,1,0,"16,984"
,,Morenci,1,0,0,0,0,0,1,0,0,0,"2,146"
,,Mount Pleasant,1,0,1,0,0,0,0,1,1,0,"25,315"
,,Muskegon Heights,0,0,1,0,0,0,0,1,0,0,"10,717"
,,Muskegon Township,1,0,0,0,0,0,0,0,1,0,"17,937"
,,Newaygo,1,0,0,0,0,0,0,0,0,1,"2,068"
,,Northville Township,2,0,0,0,0,0,0,0,0,2,"29,170"
,,Norton Shores,1,0,0,0,0,0,0,0,1,0,"24,702"
,,Ontwa Township-Edwardsburg,1,0,0,0,0,0,0,1,0,0,"6,553"
,,Orion Township,1,0,0,0,0,0,0,0,0,1,"36,878"
,,Owosso,0,1,0,0,0,0,1,0,0,0,"14,399"
,,Pittsfield Township,1,1,0,0,0,0,2,0,0,0,"39,417"
,,Pontiac,1,0,0,0,0,0,0,0,1,0,"59,791"
,,Port Huron,1,0,0,0,0,0,0,0,1,0,"28,783"
,,Portage,1,0,0,0,0,0,0,0,1,0,"49,583"
,,Redford Township,1,0,0,0,0,0,0,0,1,0,"46,742"
,,Rochester,0,0,1,0,0,0,0,0,0,1,"13,429"
,,Romeo,1,0,0,0,0,0,0,0,1,0,"3,608"
,,Romulus,1,0,0,0,0,0,0,0,0,1,"23,507"
,,Roseville,2,0,1,0,0,0,0,1,2,0,"47,381"
,,Royal Oak,1,1,0,0,0,0,1,0,0,1,"59,742"
,,Saginaw Township,1,0,0,0,0,0,0,0,1,0,"39,022"
,,Saline,2,0,0,0,0,0,1,0,1,0,"9,431"
,,Shelby Township,1,0,0,0,0,0,1,0,0,0,"80,806"
,,South Haven,2,0,1,0,1,0,1,0,3,0,"4,326"
,,Southfield,2,1,1,0,0,0,1,1,0,2,"73,335"
,,Southgate,1,0,0,0,0,0,0,1,0,0,"28,979"
,,St. Johns,0,0,1,0,0,0,0,1,0,0,"7,938"
,,St. Joseph,0,0,1,1,0,0,0,0,1,1,"8,355"
,,Sterling Heights,2,0,0,0,0,0,0,0,0,2,"133,377"
,,Sylvan Lake,2,0,0,0,0,0,0,2,0,0,"1,864"
,,Taylor,1,1,0,0,0,0,0,1,1,0,"60,923"
,,Tecumseh,2,0,0,0,0,0,2,0,0,0,"8,382"
,,Thomas Township,1,0,0,0,0,0,1,0,0,0,"11,438"
,,Three Oaks,0,0,0,1,0,0,0,0,1,0,"1,549"
,,Tittabawassee Township,1,0,0,0,0,0,0,1,0,0,"9,863"
,,Traverse City,2,1,0,0,0,0,0,0,0,3,"15,772"
,,Troy,2,0,0,0,0,0,0,0,1,1,"84,688"
,,Utica,0,1,0,0,1,0,0,1,1,0,"5,195"
,,Van Buren Township,4,0,0,0,0,0,1,1,1,1,"28,294"
,,Warren,5,0,1,0,0,0,1,2,2,1,"134,653"
,,Waterford Township,3,1,0,0,0,0,1,0,1,2,"73,105"
,,West Bloomfield Township,5,2,0,0,0,0,0,2,2,3,"66,067"
,,White Lake Township,1,0,0,0,0,0,0,0,1,0,"31,556"
,,Wixom,1,0,0,0,0,0,0,0,1,0,"14,074"
,,Wyoming,7,0,0,1,0,0,1,2,3,2,"76,295"
,,Ypsilanti,2,0,0,0,0,0,0,0,1,1,"21,178"
,Universities and Colleges,,7,1,3,0,0,2,,,,,
,,Eastern Michigan University,0,0,1,0,0,1,1,1,0,0,"23,715"
,,Oakland University,0,0,0,0,0,1,0,0,1,0,"22,694"
,,University of Michigan:  ,,,,,,,,,,,
,,Ann Arbor ,6,1,1,0,0,0,2,1,3,2,"47,543"
,,Flint,0,0,1,0,0,0,0,0,1,0,"9,138"
,,Washtenaw Community College,1,0,0,0,0,0,0,1,0,0,"21,041"
,Metropolitan Counties,,30,5,2,0,1,0,,,,,
,,Bay,1,0,0,0,0,0,0,0,1,0,
,,Berrien,0,2,0,0,0,0,0,0,0,2,
,,Calhoun,1,0,0,0,0,0,0,0,0,1,
,,Eaton,3,0,0,0,0,0,1,2,0,0,
,,Genesee,3,1,0,0,0,0,0,3,0,1,
,,Ingham,1,0,0,0,0,0,0,0,1,0,
,,Ionia,6,0,0,0,0,0,1,1,2,2,
,,Jackson,0,0,1,0,0,0,0,0,1,0,
,,Kalamazoo,4,0,0,0,0,0,0,1,2,1,
,,Kent,1,0,0,0,0,0,0,0,0,1,
,,Lapeer,1,0,0,0,0,0,0,0,0,1,
,,Livingston,2,0,0,0,0,0,1,0,1,0,
,,Ottawa,2,1,1,0,0,0,1,2,0,1,
,,Saginaw,2,0,0,0,1,0,2,0,0,1,
,,Washtenaw,3,1,0,0,0,0,2,1,0,1,
,Nonmetropolitan Counties,,17,3,2,0,1,0,,,,,
,,Alcona,1,0,0,0,0,0,0,1,0,0,
,,Alpena,1,0,0,0,0,0,1,0,0,0,
,,Baraga,0,1,0,0,0,0,0,0,1,0,
,,Barry,1,0,1,0,0,0,1,0,0,1,
,,Benzie,2,0,0,0,0,0,1,0,1,0,
,,Hillsdale,1,0,0,0,0,0,0,1,0,0,
,,Isabella,0,0,1,0,0,0,0,0,0,1,
,,Leelanau,1,0,0,0,0,0,0,0,1,0,
,,Luce,1,0,0,0,0,0,0,0,1,0,
,,Mackinac,1,0,0,0,0,0,0,1,0,0,
,,Mason,2,0,0,0,0,0,0,2,0,0,
,,Oceana,0,1,0,0,0,0,0,0,1,0,
,,Ontonagon,0,0,0,0,1,0,0,0,1,0,
,,Van Buren,3,1,0,0,0,0,0,0,3,1,
,,Wexford,3,0,0,0,0,0,0,1,1,1,
,State Police Agencies,,50,9,2,0,1,0,,,,,
,,State Police:,,,,,,,,,,,
,,Alger County,0,1,0,0,0,0,0,0,1,0,
,,Allegan County,1,0,0,0,0,0,0,0,1,0,
,,Alpena County,4,1,0,0,0,0,0,2,0,3,
,,Calhoun County,1,0,0,0,0,0,0,1,0,0,
,,Cass County,1,0,0,0,0,0,0,1,0,0,
,,Chippewa County,1,0,0,0,0,0,0,0,0,1,
,,Grand Traverse County,2,0,0,0,0,0,1,1,0,0,
,,Gratiot County,1,0,0,0,0,0,0,1,0,0,
,,Hillsdale County,2,0,0,0,0,0,1,0,1,0,
,,Houghton County,4,2,0,0,0,0,0,1,3,2,
,,Ingham County,2,1,0,0,0,0,0,3,0,0,
,,Ionia County,1,0,0,0,0,0,1,0,0,0,
,,Iosco County,0,1,0,0,0,0,0,0,0,1,
,,Jackson County,1,1,0,0,0,0,0,1,1,0,
,,Kalamazoo County,1,0,0,0,0,0,0,0,1,0,
,,Kent County,0,1,0,0,0,0,0,0,1,0,
,,Lapeer County,1,0,0,0,0,0,0,0,1,0,
,,Livingston County,3,0,0,0,0,0,0,1,1,1,
,,Mackinac County,1,0,0,0,0,0,1,0,0,0,
,,Manistee County,1,0,0,0,0,0,0,1,0,0,
,,Mecosta County,2,0,0,0,0,0,1,0,1,0,
,,Montcalm County,2,0,0,0,0,0,0,1,1,0,
,,Muskegon County,1,0,0,0,0,0,0,1,0,0,
,,Oakland County,3,1,0,0,0,0,0,2,2,0,
,,Oceana County,2,0,0,0,0,0,1,1,0,0,
,,Ogemaw County,0,0,1,0,0,0,0,1,0,0,
,,Ontonagon County,1,0,0,0,0,0,0,0,1,0,
,,Sanilac County,1,0,0,0,0,0,0,1,0,0,
,,St. Clair County,1,0,0,0,0,0,0,1,0,0,
,,St. Joseph County,2,0,0,0,0,0,0,1,0,1,
,,Washtenaw County,2,0,1,0,1,0,0,2,0,2,
,,Wayne County,5,0,0,0,0,0,0,1,3,1,
,Other Agencies,,1,0,0,0,0,0,,,,,
,,"Huron-Clinton Metropolitan Authority, Stony Creek Metropark",1,0,0,0,0,0,0,0,1,0,
Minnesota,Total,,59,20,17,1,3,4,,,,,
,Cities,,52,17,16,0,1,3,,,,,
,,Alexandria,0,1,0,0,0,0,0,1,0,0,"13,914"
,,Coon Rapids,0,0,1,0,0,0,1,0,0,0,"62,652"
,,Cottage Grove,1,0,0,0,0,0,1,0,,,"37,534"
,,East Grand Forks,0,0,1,0,0,0,1,0,0,0,"8,597"
,,Eden Prairie,2,0,0,0,0,0,0,2,,,"64,777"
,,Edina,0,1,0,0,0,0,1,0,,,"53,076"
,,Fairmont,1,0,0,0,0,0,0,0,0,1,"10,023"
,,Faribault,0,1,0,0,0,0,0,1,,,"23,913"
,,Fergus Falls,1,0,0,0,0,0,0,0,0,1,"13,900"
,,Hastings,1,0,0,0,0,0,0,1,,,"22,774"
,,Jordan,0,0,1,0,0,0,,1,,,"6,384"
,,Mankato,9,1,3,0,0,0,2,0,7,4,"42,955"
,,Maple Grove,1,0,0,0,0,0,0,1,,,"73,170"
,,Maplewood,1,0,0,0,0,0,1,0,0,0,"41,341"
,,Minneapolis,17,5,6,0,1,3,4,7,16,5,"431,016"
,,Minnetonka,1,1,0,0,0,0,1,1,,,"54,497"
,,New Brighton,0,2,0,0,0,0,0,1,0,1,"23,058"
,,New Ulm,1,0,0,0,0,0,0,0,1,0,"13,205"
,,Plymouth,1,0,0,0,0,0,1,0,,,"80,616"
,,Red Wing,0,0,1,0,0,0,0,1,0,0,"16,408"
,,Rochester,3,1,0,0,0,0,1,2,1,0,"118,267"
,,Savage,1,0,0,0,0,0,1,0,,,"32,336"
,,St. Louis Park,2,3,0,0,0,0,0,1,3,1,"49,535"
,,St. Paul,8,1,2,0,0,0,0,11,,,"310,263"
,,Wabasha,1,0,0,0,0,0,0,0,1,0,"2,471"
,,Waseca,0,0,1,0,0,0,0,0,1,0,"8,841"
,Universities and Colleges,,0,2,0,0,2,0,,,,,
,,"University of Minnesota, Twin Cities",0,2,0,0,2,0,0,1,2,1,"64,115"
,Metropolitan Counties,,4,0,1,1,0,1,,,,,
,,Blue Earth,1,0,0,0,0,0,1,0,0,0,
,,Carver,2,0,0,0,0,0,0,0,1,1,
,,Olmsted,0,0,1,0,0,0,0,0,1,0,
,,Ramsey,1,0,0,1,0,1,0,1,0,2,
,Nonmetropolitan Counties,,2,1,0,0,0,0,,,,,
,,Hubbard,1,0,0,0,0,0,0,1,,,
,,Kandiyohi,1,0,0,0,0,0,0,1,,,
,,Lac qui Parle,0,1,0,0,0,0,0,0,0,1,
,Other Agencies,,1,0,0,0,0,0,,,,,
,,"Capitol Security, St. Paul",1,0,0,0,0,0,0,1,,0,
Mississippi,Total,,6,1,1,6,0,0,,,,,
,Cities,,2,1,1,6,0,0,,,,,
,,Byram,0,0,0,6,0,0,2,0,2,2,"11,672"
,,Hernando,0,1,0,0,0,0,0,1,0,0,"16,613"
,,Kosciusko,2,0,0,0,0,0,0,0,2,0,"6,774"
,,Ridgeland,0,0,1,0,0,0,0,1,0,0,"24,171"
,Nonmetropolitan Counties,,4,0,0,0,0,0,,,,,
,,George,4,0,0,0,0,0,0,2,0,2,
Missouri,Total,,52,13,16,1,0,1,,,,,
,Cities,,43,9,10,1,0,1,,,,,
,,Belton,1,0,2,0,0,1,0,1,1,2,"23,657"
,,Blue Springs,0,1,1,0,0,0,1,0,0,1,"55,415"
,,Boonville,1,0,0,0,0,0,0,1,0,0,"8,410"
,,Cape Girardeau,0,0,1,0,0,0,0,0,1,0,"40,077"
,,Carthage,0,1,0,0,0,0,0,0,0,1,"14,808"
,,Fulton,1,0,0,0,0,0,0,0,1,0,"12,620"
,,Gladstone,3,0,0,0,0,0,0,1,0,2,"27,553"
,,Grain Valley,2,0,0,0,0,0,1,0,1,0,"14,464"
,,Independence,3,0,0,0,0,0,0,1,0,2,"116,931"
,,Jefferson City,2,0,0,0,0,0,1,0,0,1,"42,793"
,,Kansas City,25,6,2,1,0,0,7,3,13,11,"495,964"
,,Lawson,0,0,1,0,0,0,0,0,0,1,"2,389"
,,Lee's Summit,1,0,0,0,0,0,0,0,1,0,"99,365"
,,Springfield,0,0,1,0,0,0,0,0,1,0,"169,235"
,,St. Louis,1,1,2,0,0,0,0,2,1,1,"300,521"
,,St. Peters,2,0,0,0,0,0,0,1,1,0,"57,697"
,,Sunset Hills,1,0,0,0,0,0,0,0,1,0,"8,480"
,Universities and Colleges,,2,1,1,0,0,0,,,,,
,,Missouri University of Science and Technology,0,0,1,0,0,0,0,0,1,0,"9,466"
,,Missouri Western State University,0,1,0,0,0,0,1,0,0,0,"6,302"
,,"University of Missouri, Columbia",2,0,0,0,0,0,1,0,1,0,"34,329"
,Metropolitan Counties,,3,3,4,0,0,0,,,,,
,,Greene,1,0,0,0,0,0,0,0,0,1,
,,Howard,0,0,1,0,0,0,0,0,0,1,
,,St. Charles County Police Department,2,3,1,0,0,0,0,0,3,3,
,,St. Louis County Police Department,0,0,2,0,0,0,1,1,0,0,
,Nonmetropolitan Counties,,3,0,1,0,0,0,,,,,
,,Camden,1,0,1,0,0,0,0,1,1,0,
,,Henry,1,0,0,0,0,0,0,1,0,0,
,,Johnson,1,0,0,0,0,0,0,0,0,1,
,State Police Agencies ,,1,0,0,0,0,0,,,,,
,,Missouri State Highway Patrol,1,0,0,0,0,0,0,0,1,0,
Montana,Total,,16,9,2,1,1,3,,,,,
,Cities,,9,4,2,1,0,3,,,,,
,,Billings,2,1,1,0,0,0,0,0,3,1,"110,198"
,,Bozeman,1,0,0,0,0,0,1,0,0,0,"50,152"
,,Great Falls,2,1,0,1,0,0,0,0,0,4,"58,637"
,,Helena,1,1,0,0,0,0,1,0,0,1,"32,806"
,,Kalispell,0,1,0,0,0,2,2,0,0,1,"24,473"
,,Livingston,1,0,0,0,0,0,1,0,0,0,"7,884"
,,Missoula,1,0,0,0,0,0,0,1,0,0,"75,422"
,,Polson,0,0,1,0,0,0,0,0,1,0,"5,075"
,,Whitefish,1,0,0,0,0,1,1,1,0,0,"8,079"
,Universities and Colleges,,1,1,0,0,1,0,,,,,
,,Montana State University,1,1,0,0,1,0,2,0,0,1,"18,722"
,Metropolitan Counties,,2,1,0,0,0,0,,,,,
,,Cascade,1,1,0,0,0,0,1,0,1,0,
,,Missoula,1,0,0,0,0,0,1,0,0,0,
,Nonmetropolitan Counties,,4,3,0,0,0,0,,,,,
,,Big Horn,3,0,0,0,0,0,0,2,0,1,
,,Flathead,0,1,0,0,0,0,0,0,1,0,
,,Liberty,0,1,0,0,0,0,0,1,0,,
,,Ravalli,1,1,0,0,0,0,0,0,1,1,
Nebraska,Total,,38,3,3,2,0,0,,,,,
,Cities,,24,3,3,1,0,0,,,,,
,,Broken Bow,5,0,0,0,0,0,0,0,1,4,"3,532"
,,Crete,1,0,0,0,0,0,0,0,0,1,"7,094"
,,Fremont,1,0,0,1,0,0,0,0,0,2,"26,523"
,,Gordon,1,0,0,0,0,0,0,0,1,0,"1,497"
,,Grand Island,1,0,0,0,0,0,0,0,1,0,"51,821"
,,Kearney,1,0,0,0,0,0,1,0,0,0,"34,124"
,,Lincoln,5,2,2,0,0,0,4,2,3,0,"291,128"
,,McCook,1,0,0,0,0,0,0,0,0,1,"7,533"
,,Mitchell,1,0,0,0,0,0,0,1,0,0,"1,633"
,,Norfolk,1,0,1,0,0,0,0,1,0,1,"24,698"
,,North Platte,3,0,0,0,0,0,0,0,3,0,"23,705"
,,Omaha,0,1,0,0,0,0,1,0,0,0,"470,481"
,,Schuyler,2,0,0,0,0,0,0,0,0,2,"6,396"
,,Valentine,1,0,0,0,0,0,0,0,1,0,"2,751"
,Universities and Colleges,,3,0,0,0,0,0,,,,,
,,"University of Nebraska, Lincoln",3,0,0,0,0,0,0,1,2,0,"28,642"
,Metropolitan Counties,,3,0,0,1,0,0,,,,,
,,Douglas,2,0,0,0,0,0,0,1,1,0,
,,Howard,1,0,0,0,0,0,0,0,1,0,
,,Sarpy,0,0,0,1,0,0,0,0,0,1,
,Nonmetropolitan Counties,,8,0,0,0,0,0,,,,,
,,Custer,4,0,0,0,0,0,0,0,0,4,
,,Hamilton,1,0,0,0,0,0,0,0,0,1,
,,Jefferson,1,0,0,0,0,0,0,0,0,1,
,,Keith,1,0,0,0,0,0,0,0,0,1,
,,Lincoln,1,0,0,0,0,0,0,0,0,1,
Nevada,Total,,27,10,4,1,0,2,,,,,
,Cities,,22,10,4,1,0,2,,,,,
,,Henderson,2,2,0,0,0,1,1,2,0,2,"317,732"
,,Las Vegas Metropolitan Police Department,11,5,4,1,0,1,4,7,8,3,"1,666,803"
,,North Las Vegas,6,2,0,0,0,0,2,2,2,2,"249,854"
,,Reno,3,1,0,0,0,0,1,0,3,0,"254,349"
,Other Agencies,,5,0,0,0,0,0,,,,,
,,Clark County School District,5,0,0,0,0,0,1,,1,3,
New Hampshire,Total,,8,5,3,0,0,0,,,,,
,Cities,,7,5,3,0,0,0,,,,,
,,Auburn,0,1,0,0,0,0,0,1,0,0,"5,608"
,,Concord,1,1,0,0,0,0,0,1,0,1,"43,509"
,,Conway,0,0,1,0,0,0,0,0,1,0,"10,287"
,,Hanover,1,0,0,0,0,0,1,0,0,0,"11,531"
,,Henniker,1,0,0,0,0,0,1,0,0,0,"5,009"
,,Hooksett,1,0,0,0,0,0,0,0,0,1,"14,554"
,,Jaffrey,0,1,0,0,0,0,0,1,0,,"5,278"
,,Keene,1,0,1,0,0,0,1,1,0,0,"22,999"
,,Milton,1,0,0,0,0,0,0,0,0,1,"4,652"
,,Pelham,0,1,0,0,0,0,0,1,0,0,"14,198"
,,Portsmouth,0,0,1,0,0,0,1,0,0,0,"21,951"
,,Somersworth,1,0,0,0,0,0,0,1,0,0,"11,979"
,,Tilton,0,1,0,0,0,0,0,1,0,0,"3,557"
,Universities and Colleges,,1,0,0,0,0,0,,,,,
,,University of New Hampshire,1,0,0,0,0,0,0,0,0,1,"16,859"
New Jersey,Total,,252,250,65,1,5,8,,,,,
,Cities,,224,228,56,1,5,6,,,,,
,,Aberdeen Township,3,3,0,0,0,0,1,3,0,2,"18,700"
,,Barnegat Township,2,0,0,0,0,0,1,0,0,1,"23,399"
,,Barrington,0,0,1,0,0,0,0,1,0,0,"6,620"
,,Bayonne2,2,4,1,0,0,0,0,0,4,0,"65,032"
,,Bedminster Township,1,0,0,0,0,0,1,0,0,0,"8,043"
,,Berkeley Heights Township2,2,1,0,0,0,0,0,0,1,1,"13,592"
,,Berkeley Township2,2,1,0,0,0,0,1,1,0,0,"41,738"
,,Berlin2,1,1,0,0,0,0,0,0,1,0,"7,510"
,,Blairstown Township,1,1,0,0,0,0,0,0,0,2,"5,703"
,,Bogota,0,0,1,0,0,0,1,0,0,0,"8,403"
,,Boonton2,1,1,0,0,0,0,0,0,1,0,"8,157"
,,Bordentown Township,1,0,0,0,0,0,0,0,1,0,"12,018"
,,Brick Township,1,1,0,0,0,0,1,1,0,0,"75,592"
,,Bridgeton,3,0,1,0,0,0,3,1,0,0,"24,331"
,,Bridgewater Township,1,2,1,0,0,0,0,2,0,2,"44,610"
,,Brigantine,1,0,1,0,0,0,0,0,0,2,"8,684"
,,Burlington Township,1,0,0,0,0,0,0,0,1,0,"22,516"
,,Camden County Police Department,3,0,1,0,0,0,3,0,0,1,"73,270"
,,Cape May,1,0,0,0,0,0,1,0,0,0,"3,428"
,,Carteret2,1,1,0,0,0,0,0,0,0,1,"23,645"
,,Chatham Township,0,1,0,0,0,0,0,0,0,1,"10,219"
,,Cherry Hill Township2,2,2,1,0,0,0,1,1,1,1,"70,716"
,,Cinnaminson Township,0,2,0,0,0,0,1,0,0,1,"16,477"
,,Clifton,3,1,0,0,0,0,0,2,0,2,"85,021"
,,Clinton Township,0,1,0,0,0,0,0,0,0,1,"12,801"
,,Collingswood2,1,1,0,0,0,0,1,0,0,0,"13,850"
,,Colts Neck Township,0,1,0,0,0,0,0,1,0,0,"9,846"
,,Cranbury Township,1,0,0,0,0,0,0,1,0,0,"4,013"
,,Cranford Township2,2,1,0,0,0,0,0,1,0,1,"24,251"
,,Dover,1,0,0,0,0,0,1,0,0,0,"17,852"
,,Dumont,0,3,0,0,0,0,1,0,2,0,"17,649"
,,Dunellen,1,0,0,0,0,0,0,0,1,0,"7,244"
,,Eastampton Township,1,0,0,0,0,0,0,1,0,0,"5,938"
,,East Brunswick Township,1,2,0,0,0,0,1,1,1,0,"47,857"
,,East Windsor Township,0,2,0,0,0,0,0,0,1,1,"27,343"
,,Edgewater2,1,1,0,0,0,0,0,1,0,0,"12,821"
,,Edison Township2,2,3,0,1,0,0,1,0,2,2,"100,282"
,,Egg Harbor Township,1,1,0,0,0,0,0,1,1,0,"42,475"
,,Elizabeth2,1,1,1,0,0,0,0,1,1,0,"128,753"
,,Elmwood Park2,1,1,0,0,0,0,0,0,0,1,"20,104"
,,Emerson2,1,1,0,0,0,0,0,1,0,0,"7,640"
,,Englewood2,4,2,0,0,0,0,2,1,1,1,"28,683"
,,Evesham Township2,1,1,1,0,0,0,0,0,1,1,"44,999"
,,Ewing Township,1,1,0,0,0,0,1,0,1,0,"36,338"
,,Fair Lawn,0,6,0,0,0,0,0,0,2,4,"33,064"
,,Fairview,1,0,0,0,0,0,0,0,0,1,"14,285"
,,Fanwood2,1,1,0,0,0,0,0,0,1,0,"7,718"
,,Florham Park,2,0,0,0,0,0,0,0,1,1,"11,522"
,,Franklin,0,1,0,0,0,0,0,0,0,1,"4,699"
,,"Franklin Township, Gloucester County",1,0,0,0,0,0,0,0,0,1,"16,264"
,,Freehold Township,1,0,0,0,0,0,1,0,0,0,"34,560"
,,Garfield,1,0,0,0,0,0,0,0,0,1,"31,888"
,,Glen Rock,0,5,0,0,0,0,0,2,3,0,"11,803"
,,Gloucester City,2,0,0,0,0,0,0,1,1,0,"11,168"
,,Hackensack2,4,3,0,0,0,0,1,0,3,1,"44,505"
,,Haddon Heights,0,0,1,0,0,0,0,0,0,1,"7,515"
,,Haddon Township,1,0,0,0,0,0,1,0,0,0,"14,489"
,,"Hamilton Township, Atlantic County",1,1,0,0,0,0,1,1,0,0,"25,667"
,,"Hamilton Township, Mercer County2",3,1,1,0,0,0,0,0,1,3,"87,027"
,,Hardyston Township,0,0,1,0,0,0,0,1,0,0,"7,760"
,,Harrison,2,0,0,0,0,0,0,1,1,0,"18,374"
,,Harrison Township2,1,0,1,0,0,0,0,0,1,0,"13,125"
,,Hawthorne,1,0,0,0,0,0,0,0,0,1,"18,699"
,,Hazlet Township,0,1,0,0,0,1,0,2,0,0,"19,739"
,,Highland Park,1,0,1,0,0,0,0,0,0,2,"13,791"
,,Hightstown,0,0,1,0,0,0,0,0,0,1,"5,264"
,,Hillsborough Township,0,0,1,0,0,0,0,0,1,0,"39,813"
,,Hillsdale2,4,2,1,0,0,0,2,1,0,2,"10,382"
,,Hoboken2,3,2,0,0,0,0,1,1,2,0,"53,641"
,,Holmdel Township,3,2,0,0,0,0,3,1,1,0,"16,648"
,,Hopewell Township,1,0,0,0,0,0,0,0,0,1,"17,854"
